Entity,Code,Day,new_vaccinations_smoothed
Slovakia,SVK,2021-01-12,5650
Slovakia,SVK,2021-01-13,5730
Slovakia,SVK,2021-01-14,5789
Slovakia,SVK,2021-01-15,5905
Slovakia,SVK,2021-01-16,5870
Slovakia,SVK,2021-01-17,5442
Slovakia,SVK,2021-01-18,6144
Slovakia,SVK,2021-01-19,5771
Slovakia,SVK,2021-01-20,5932
Slovakia,SVK,2021-01-21,5913
Slovakia,SVK,2021-01-22,5758
Slovakia,SVK,2021-01-23,5603
Slovakia,SVK,2021-01-24,5595
Slovakia,SVK,2021-01-25,5594
Slovakia,SVK,2021-01-26,5491
Slovakia,SVK,2021-01-27,5374
Slovakia,SVK,2021-01-28,5739
Slovakia,SVK,2021-01-29,6457
Slovakia,SVK,2021-01-30,6616
Slovakia,SVK,2021-01-31,6657
Slovakia,SVK,2021-02-01,7056
Slovakia,SVK,2021-02-02,7775
Slovakia,SVK,2021-02-03,8438
Slovakia,SVK,2021-02-04,9088
Slovakia,SVK,2021-02-05,9552
Slovakia,SVK,2021-02-06,9750
Slovakia,SVK,2021-02-07,9736
Slovakia,SVK,2021-02-08,9668
Slovakia,SVK,2021-02-09,10039
Slovakia,SVK,2021-02-10,10233
Slovakia,SVK,2021-02-11,10143
Slovakia,SVK,2021-02-12,10006
Slovakia,SVK,2021-02-13,10224
Slovakia,SVK,2021-02-14,11742
Slovakia,SVK,2021-02-15,12063
Slovakia,SVK,2021-02-16,11559
Slovakia,SVK,2021-02-17,11353
Slovakia,SVK,2021-02-18,10981
Slovakia,SVK,2021-02-19,10851
Slovakia,SVK,2021-02-20,11185
Slovakia,SVK,2021-02-21,10543
Slovakia,SVK,2021-02-22,10399
Slovakia,SVK,2021-02-23,10596
Slovakia,SVK,2021-02-24,10789
Slovakia,SVK,2021-02-25,10773
Slovakia,SVK,2021-02-26,10746
Slovakia,SVK,2021-02-27,10969
Slovakia,SVK,2021-02-28,10862
Slovakia,SVK,2021-03-01,11237
Slovakia,SVK,2021-03-02,11602
Slovakia,SVK,2021-03-03,11654
Slovakia,SVK,2021-03-04,11936
Slovakia,SVK,2021-03-05,11908
Slovakia,SVK,2021-03-06,13215
Slovakia,SVK,2021-03-07,13711
Slovakia,SVK,2021-03-08,13520
Slovakia,SVK,2021-03-09,12768
Slovakia,SVK,2021-03-10,12398
Slovakia,SVK,2021-03-11,13144
Slovakia,SVK,2021-03-12,14077
Slovakia,SVK,2021-03-13,14404
Slovakia,SVK,2021-03-14,15139
Slovakia,SVK,2021-03-15,15654
Slovakia,SVK,2021-03-16,16931
Slovakia,SVK,2021-03-17,18101
Slovakia,SVK,2021-03-18,18365
Slovakia,SVK,2021-03-19,18244
Slovakia,SVK,2021-03-20,18175
Slovakia,SVK,2021-03-21,18446
Slovakia,SVK,2021-03-22,18999
Slovakia,SVK,2021-03-23,19441
Slovakia,SVK,2021-03-24,19798
Slovakia,SVK,2021-03-25,19426
Slovakia,SVK,2021-03-26,19266
Slovakia,SVK,2021-03-27,18314
Slovakia,SVK,2021-03-28,17027
Slovenia,SVN,2020-12-28,1548
Slovenia,SVN,2020-12-29,1333
Slovenia,SVN,2020-12-30,1036
Slovenia,SVN,2020-12-31,1246
Slovenia,SVN,2021-01-01,1027
Slovenia,SVN,2021-01-02,923
Slovenia,SVN,2021-01-03,871
Slovenia,SVN,2021-01-04,805
Slovenia,SVN,2021-01-05,997
Slovenia,SVN,2021-01-06,1685
Slovenia,SVN,2021-01-07,2194
Slovenia,SVN,2021-01-08,2630
Slovenia,SVN,2021-01-09,2608
Slovenia,SVN,2021-01-10,2529
Slovenia,SVN,2021-01-11,2442
Slovenia,SVN,2021-01-12,2348
Slovenia,SVN,2021-01-13,2267
Slovenia,SVN,2021-01-14,2441
Slovenia,SVN,2021-01-15,2664
Slovenia,SVN,2021-01-16,2674
Slovenia,SVN,2021-01-17,2674
Slovenia,SVN,2021-01-18,2638
Slovenia,SVN,2021-01-19,2691
Slovenia,SVN,2021-01-20,2686
Slovenia,SVN,2021-01-21,2399
Slovenia,SVN,2021-01-22,2030
Slovenia,SVN,2021-01-23,2086
Slovenia,SVN,2021-01-24,2106
Slovenia,SVN,2021-01-25,2075
Slovenia,SVN,2021-01-26,2026
Slovenia,SVN,2021-01-27,2074
Slovenia,SVN,2021-01-28,2280
Slovenia,SVN,2021-01-29,2619
Slovenia,SVN,2021-01-30,2533
Slovenia,SVN,2021-01-31,2512
Slovenia,SVN,2021-02-01,2519
Slovenia,SVN,2021-02-02,2418
Slovenia,SVN,2021-02-03,2391
Slovenia,SVN,2021-02-04,2576
Slovenia,SVN,2021-02-05,2732
Slovenia,SVN,2021-02-06,2802
Slovenia,SVN,2021-02-07,2801
Slovenia,SVN,2021-02-08,2851
Slovenia,SVN,2021-02-09,2708
Slovenia,SVN,2021-02-10,2480
Slovenia,SVN,2021-02-11,2647
Slovenia,SVN,2021-02-12,3071
Slovenia,SVN,2021-02-13,3114
Slovenia,SVN,2021-02-14,3118
Slovenia,SVN,2021-02-15,3074
Slovenia,SVN,2021-02-16,3217
Slovenia,SVN,2021-02-17,3552
Slovenia,SVN,2021-02-18,3622
Slovenia,SVN,2021-02-19,3356
Slovenia,SVN,2021-02-20,3590
Slovenia,SVN,2021-02-21,3586
Slovenia,SVN,2021-02-22,3641
Slovenia,SVN,2021-02-23,3694
Slovenia,SVN,2021-02-24,3899
Slovenia,SVN,2021-02-25,4156
Slovenia,SVN,2021-02-26,4300
Slovenia,SVN,2021-02-27,4070
Slovenia,SVN,2021-02-28,4070
Slovenia,SVN,2021-03-01,4165
Slovenia,SVN,2021-03-02,4261
Slovenia,SVN,2021-03-03,4305
Slovenia,SVN,2021-03-04,4336
Slovenia,SVN,2021-03-05,4685
Slovenia,SVN,2021-03-06,4829
Slovenia,SVN,2021-03-07,4829
Slovenia,SVN,2021-03-08,4924
Slovenia,SVN,2021-03-09,5207
Slovenia,SVN,2021-03-10,5532
Slovenia,SVN,2021-03-11,5911
Slovenia,SVN,2021-03-12,6367
Slovenia,SVN,2021-03-13,7256
Slovenia,SVN,2021-03-14,7256
Slovenia,SVN,2021-03-15,7231
Slovenia,SVN,2021-03-16,6789
Slovenia,SVN,2021-03-17,6293
Slovenia,SVN,2021-03-18,5769
Slovenia,SVN,2021-03-19,4912
Slovenia,SVN,2021-03-20,4309
Slovenia,SVN,2021-03-21,4309
Slovenia,SVN,2021-03-22,4236
Slovenia,SVN,2021-03-23,4658
South Africa,ZAF,2021-02-17,1130
South Africa,ZAF,2021-02-18,1130
South Africa,ZAF,2021-02-19,2175
South Africa,ZAF,2021-02-20,2604
South Africa,ZAF,2021-02-21,3078
South Africa,ZAF,2021-02-22,3843
South Africa,ZAF,2021-02-23,4616
South Africa,ZAF,2021-02-24,5811
South Africa,ZAF,2021-02-25,7198
South Africa,ZAF,2021-02-26,8161
South Africa,ZAF,2021-02-27,8127
South Africa,ZAF,2021-02-28,7877
South Africa,ZAF,2021-03-01,7141
South Africa,ZAF,2021-03-02,6246
South Africa,ZAF,2021-03-03,5966
South Africa,ZAF,2021-03-04,5626
South Africa,ZAF,2021-03-05,5219
South Africa,ZAF,2021-03-06,4896
South Africa,ZAF,2021-03-07,4435
South Africa,ZAF,2021-03-08,4113
South Africa,ZAF,2021-03-09,4431
South Africa,ZAF,2021-03-10,6474
South Africa,ZAF,2021-03-11,6569
South Africa,ZAF,2021-03-12,6434
South Africa,ZAF,2021-03-13,6282
South Africa,ZAF,2021-03-14,6439
South Africa,ZAF,2021-03-15,6559
South Africa,ZAF,2021-03-16,7176
South Africa,ZAF,2021-03-17,5647
South Africa,ZAF,2021-03-18,5609
South Africa,ZAF,2021-03-19,5395
South Africa,ZAF,2021-03-20,5751
South Africa,ZAF,2021-03-21,5996
South Africa,ZAF,2021-03-22,6241
South Africa,ZAF,2021-03-23,5282
South Africa,ZAF,2021-03-24,5628
South Africa,ZAF,2021-03-25,6122
South Africa,ZAF,2021-03-26,6860
South Africa,ZAF,2021-03-27,6543
South America,,2020-12-25,4778
South America,,2020-12-26,3959
South America,,2020-12-27,2743
South America,,2020-12-28,2057
South America,,2020-12-29,1786
South America,,2020-12-30,1488
South America,,2020-12-31,5749
South America,,2021-01-01,5066
South America,,2021-01-02,4618
South America,,2021-01-03,4573
South America,,2021-01-04,5715
South America,,2021-01-05,5821
South America,,2021-01-06,5850
South America,,2021-01-07,1377
South America,,2021-01-08,11083
South America,,2021-01-09,11083
South America,,2021-01-10,11083
South America,,2021-01-11,9942
South America,,2021-01-12,9735
South America,,2021-01-13,18323
South America,,2021-01-14,19311
South America,,2021-01-15,14941
South America,,2021-01-16,14954
South America,,2021-01-17,14970
South America,,2021-01-18,16691
South America,,2021-01-19,20936
South America,,2021-01-20,22827
South America,,2021-01-21,40243
South America,,2021-01-22,52586
South America,,2021-01-23,95482
South America,,2021-01-24,105595
South America,,2021-01-25,117827
South America,,2021-01-26,136780
South America,,2021-01-27,168567
South America,,2021-01-28,197445
South America,,2021-01-29,213078
South America,,2021-01-30,221249
South America,,2021-01-31,221245
South America,,2021-02-01,215895
South America,,2021-02-02,218763
South America,,2021-02-03,236779
South America,,2021-02-04,300669
South America,,2021-02-05,291807
South America,,2021-02-06,295259
South America,,2021-02-07,312377
South America,,2021-02-08,345986
South America,,2021-02-09,388764
South America,,2021-02-10,416972
South America,,2021-02-11,394177
South America,,2021-02-12,451124
South America,,2021-02-13,466901
South America,,2021-02-14,457479
South America,,2021-02-15,463358
South America,,2021-02-16,472298
South America,,2021-02-17,450659
South America,,2021-02-18,436336
South America,,2021-02-19,432694
South America,,2021-02-20,414305
South America,,2021-02-21,419745
South America,,2021-02-22,403385
South America,,2021-02-23,385163
South America,,2021-02-24,377672
South America,,2021-02-25,362756
South America,,2021-02-26,354298
South America,,2021-02-27,352515
South America,,2021-02-28,353469
South America,,2021-03-01,358343
South America,,2021-03-02,395388
South America,,2021-03-03,459323
South America,,2021-03-04,532414
South America,,2021-03-05,594406
South America,,2021-03-06,568033
South America,,2021-03-07,573539
South America,,2021-03-08,600810
South America,,2021-03-09,592038
South America,,2021-03-10,589421
South America,,2021-03-11,615688
South America,,2021-03-12,647912
South America,,2021-03-13,710764
South America,,2021-03-14,712438
South America,,2021-03-15,797954
South America,,2021-03-16,802766
South America,,2021-03-17,878470
South America,,2021-03-18,853341
South America,,2021-03-19,819987
South America,,2021-03-20,789007
South America,,2021-03-21,788535
South America,,2021-03-22,771992
South America,,2021-03-23,903150
South America,,2021-03-24,879282
South America,,2021-03-25,892685
South America,,2021-03-26,910051
South America,,2021-03-27,961758
South America,,2021-03-28,965663
South Korea,KOR,2021-02-26,18489
South Korea,KOR,2021-02-27,10161
South Korea,KOR,2021-02-28,7059
South Korea,KOR,2021-03-01,13576
South Korea,KOR,2021-03-02,17486
South Korea,KOR,2021-03-03,25737
South Korea,KOR,2021-03-04,32265
South Korea,KOR,2021-03-05,39699
South Korea,KOR,2021-03-06,42048
South Korea,KOR,2021-03-07,42241
South Korea,KOR,2021-03-08,47006
South Korea,KOR,2021-03-09,51359
South Korea,KOR,2021-03-10,49459
South Korea,KOR,2021-03-11,45775
South Korea,KOR,2021-03-12,41040
South Korea,KOR,2021-03-13,39033
South Korea,KOR,2021-03-14,38870
South Korea,KOR,2021-03-15,31258
South Korea,KOR,2021-03-16,24970
South Korea,KOR,2021-03-17,20099
South Korea,KOR,2021-03-18,16171
South Korea,KOR,2021-03-19,13110
South Korea,KOR,2021-03-20,12717
South Korea,KOR,2021-03-21,12606
South Korea,KOR,2021-03-22,11328
South Korea,KOR,2021-03-23,11911
South Korea,KOR,2021-03-24,13498
South Korea,KOR,2021-03-25,15973
South Korea,KOR,2021-03-26,17440
South Korea,KOR,2021-03-27,17456
South Korea,KOR,2021-03-28,17428
Spain,ESP,2021-01-05,56505
Spain,ESP,2021-01-06,45248
Spain,ESP,2021-01-07,41496
Spain,ESP,2021-01-08,48786
Spain,ESP,2021-01-09,47569
Spain,ESP,2021-01-10,46759
Spain,ESP,2021-01-11,46180
Spain,ESP,2021-01-12,49826
Spain,ESP,2021-01-13,58330
Spain,ESP,2021-01-14,66980
Spain,ESP,2021-01-15,70139
Spain,ESP,2021-01-16,70181
Spain,ESP,2021-01-17,70223
Spain,ESP,2021-01-18,70264
Spain,ESP,2021-01-19,68282
Spain,ESP,2021-01-20,63471
Spain,ESP,2021-01-21,61016
Spain,ESP,2021-01-22,56696
Spain,ESP,2021-01-23,55680
Spain,ESP,2021-01-24,54664
Spain,ESP,2021-01-25,56182
Spain,ESP,2021-01-26,55766
Spain,ESP,2021-01-27,52812
Spain,ESP,2021-01-28,52984
Spain,ESP,2021-01-29,50484
Spain,ESP,2021-01-30,51790
Spain,ESP,2021-01-31,53095
Spain,ESP,2021-02-01,54548
Spain,ESP,2021-02-02,58331
Spain,ESP,2021-02-03,67103
Spain,ESP,2021-02-04,73424
Spain,ESP,2021-02-05,72558
Spain,ESP,2021-02-06,71691
Spain,ESP,2021-02-07,70825
Spain,ESP,2021-02-08,70598
Spain,ESP,2021-02-09,66924
Spain,ESP,2021-02-10,65024
Spain,ESP,2021-02-11,62126
Spain,ESP,2021-02-12,63159
Spain,ESP,2021-02-13,64192
Spain,ESP,2021-02-14,65225
Spain,ESP,2021-02-15,65324
Spain,ESP,2021-02-16,65315
Spain,ESP,2021-02-17,66035
Spain,ESP,2021-02-18,73281
Spain,ESP,2021-02-19,74032
Spain,ESP,2021-02-20,74783
Spain,ESP,2021-02-21,75535
Spain,ESP,2021-02-22,77240
Spain,ESP,2021-02-23,84889
Spain,ESP,2021-02-24,93344
Spain,ESP,2021-02-25,95661
Spain,ESP,2021-02-26,98970
Spain,ESP,2021-02-27,102279
Spain,ESP,2021-02-28,105588
Spain,ESP,2021-03-01,106220
Spain,ESP,2021-03-02,110663
Spain,ESP,2021-03-03,113276
Spain,ESP,2021-03-04,123706
Spain,ESP,2021-03-05,124505
Spain,ESP,2021-03-06,125304
Spain,ESP,2021-03-07,126104
Spain,ESP,2021-03-08,134273
Spain,ESP,2021-03-09,132884
Spain,ESP,2021-03-10,134716
Spain,ESP,2021-03-11,125884
Spain,ESP,2021-03-12,124860
Spain,ESP,2021-03-13,123835
Spain,ESP,2021-03-14,122810
Spain,ESP,2021-03-15,113750
Spain,ESP,2021-03-16,107530
Spain,ESP,2021-03-17,97854
Spain,ESP,2021-03-18,91514
Spain,ESP,2021-03-19,92814
Spain,ESP,2021-03-20,94115
Spain,ESP,2021-03-21,95416
Spain,ESP,2021-03-22,96716
Spain,ESP,2021-03-23,95283
Spain,ESP,2021-03-24,109001
Spain,ESP,2021-03-25,120910
Spain,ESP,2021-03-26,141696
Sri Lanka,LKA,2021-01-29,5286
Sri Lanka,LKA,2021-01-30,18912
Sri Lanka,LKA,2021-01-31,19718
Sri Lanka,LKA,2021-02-01,23888
Sri Lanka,LKA,2021-02-02,23753
Sri Lanka,LKA,2021-02-03,23319
Sri Lanka,LKA,2021-02-04,20904
Sri Lanka,LKA,2021-02-05,21575
Sri Lanka,LKA,2021-02-06,17475
Sri Lanka,LKA,2021-02-07,14660
Sri Lanka,LKA,2021-02-08,10316
Sri Lanka,LKA,2021-02-09,7918
Sri Lanka,LKA,2021-02-10,5259
Sri Lanka,LKA,2021-02-11,4537
Sri Lanka,LKA,2021-02-12,3270
Sri Lanka,LKA,2021-02-13,3787
Sri Lanka,LKA,2021-02-14,3939
Sri Lanka,LKA,2021-02-15,3597
Sri Lanka,LKA,2021-02-16,3139
Sri Lanka,LKA,2021-02-17,4811
Sri Lanka,LKA,2021-02-18,7912
Sri Lanka,LKA,2021-02-19,12083
Sri Lanka,LKA,2021-02-20,16600
Sri Lanka,LKA,2021-02-21,21346
Sri Lanka,LKA,2021-02-22,23059
Sri Lanka,LKA,2021-02-23,24392
Sri Lanka,LKA,2021-02-24,26152
Sri Lanka,LKA,2021-02-25,23797
Sri Lanka,LKA,2021-02-26,20408
Sri Lanka,LKA,2021-02-27,19874
Sri Lanka,LKA,2021-02-28,18226
Sri Lanka,LKA,2021-03-01,22132
Sri Lanka,LKA,2021-03-02,26702
Sri Lanka,LKA,2021-03-03,29503
Sri Lanka,LKA,2021-03-04,35849
Sri Lanka,LKA,2021-03-05,41841
Sri Lanka,LKA,2021-03-06,40329
Sri Lanka,LKA,2021-03-07,37602
Sri Lanka,LKA,2021-03-08,32541
Sri Lanka,LKA,2021-03-09,27136
Sri Lanka,LKA,2021-03-10,21730
Sri Lanka,LKA,2021-03-11,15508
Sri Lanka,LKA,2021-03-12,8749
Sri Lanka,LKA,2021-03-13,6590
Sri Lanka,LKA,2021-03-14,6207
Sri Lanka,LKA,2021-03-15,6777
Sri Lanka,LKA,2021-03-16,7574
Sri Lanka,LKA,2021-03-17,7764
Sri Lanka,LKA,2021-03-18,8005
Sri Lanka,LKA,2021-03-19,9108
Sri Lanka,LKA,2021-03-20,8402
Sri Lanka,LKA,2021-03-21,8122
Sri Lanka,LKA,2021-03-22,7694
Sri Lanka,LKA,2021-03-23,7246
Sri Lanka,LKA,2021-03-24,7176
Sri Lanka,LKA,2021-03-25,7179
Sri Lanka,LKA,2021-03-26,7211
Sri Lanka,LKA,2021-03-27,7849
Sri Lanka,LKA,2021-03-28,9170
Suriname,SUR,2021-02-23,368
Suriname,SUR,2021-02-24,368
Suriname,SUR,2021-02-25,368
Suriname,SUR,2021-02-26,368
Suriname,SUR,2021-02-27,368
Suriname,SUR,2021-02-28,368
Suriname,SUR,2021-03-01,368
Suriname,SUR,2021-03-02,368
Suriname,SUR,2021-03-03,368
Suriname,SUR,2021-03-04,368
Suriname,SUR,2021-03-05,368
Suriname,SUR,2021-03-06,368
Suriname,SUR,2021-03-07,368
Suriname,SUR,2021-03-08,368
Suriname,SUR,2021-03-09,368
Suriname,SUR,2021-03-10,368
Suriname,SUR,2021-03-11,368
Suriname,SUR,2021-03-12,368
Suriname,SUR,2021-03-13,368
Suriname,SUR,2021-03-14,368
Suriname,SUR,2021-03-15,368
Suriname,SUR,2021-03-16,368
Suriname,SUR,2021-03-17,368
Suriname,SUR,2021-03-18,368
Suriname,SUR,2021-03-19,368
Suriname,SUR,2021-03-20,699
Suriname,SUR,2021-03-21,780
Suriname,SUR,2021-03-22,861
Suriname,SUR,2021-03-23,946
Suriname,SUR,2021-03-24,1077
Suriname,SUR,2021-03-25,1309
Suriname,SUR,2021-03-26,1541
Suriname,SUR,2021-03-27,1500
Suriname,SUR,2021-03-28,1499
Sweden,SWE,2020-12-28,1786
Sweden,SWE,2020-12-29,1786
Sweden,SWE,2020-12-30,1786
Sweden,SWE,2020-12-31,1786
Sweden,SWE,2021-01-01,1786
Sweden,SWE,2021-01-02,1786
Sweden,SWE,2021-01-03,1786
Sweden,SWE,2021-01-04,2227
Sweden,SWE,2021-01-05,2669
Sweden,SWE,2021-01-06,3110
Sweden,SWE,2021-01-07,3551
Sweden,SWE,2021-01-08,3992
Sweden,SWE,2021-01-09,4434
Sweden,SWE,2021-01-10,4875
Sweden,SWE,2021-01-11,5691
Sweden,SWE,2021-01-12,6507
Sweden,SWE,2021-01-13,7323
Sweden,SWE,2021-01-14,8138
Sweden,SWE,2021-01-15,8954
Sweden,SWE,2021-01-16,9770
Sweden,SWE,2021-01-17,10586
Sweden,SWE,2021-01-18,11374
Sweden,SWE,2021-01-19,12163
Sweden,SWE,2021-01-20,12951
Sweden,SWE,2021-01-21,13740
Sweden,SWE,2021-01-22,14528
Sweden,SWE,2021-01-23,15316
Sweden,SWE,2021-01-24,16105
Sweden,SWE,2021-01-25,15603
Sweden,SWE,2021-01-26,15101
Sweden,SWE,2021-01-27,14598
Sweden,SWE,2021-01-28,14096
Sweden,SWE,2021-01-29,13594
Sweden,SWE,2021-01-30,13092
Sweden,SWE,2021-01-31,12590
Sweden,SWE,2021-02-01,12801
Sweden,SWE,2021-02-02,13012
Sweden,SWE,2021-02-03,13223
Sweden,SWE,2021-02-04,13434
Sweden,SWE,2021-02-05,13645
Sweden,SWE,2021-02-06,13856
Sweden,SWE,2021-02-07,14067
Sweden,SWE,2021-02-08,14397
Sweden,SWE,2021-02-09,14726
Sweden,SWE,2021-02-10,15056
Sweden,SWE,2021-02-11,15385
Sweden,SWE,2021-02-12,15715
Sweden,SWE,2021-02-13,16044
Sweden,SWE,2021-02-14,16374
Sweden,SWE,2021-02-15,17164
Sweden,SWE,2021-02-16,17955
Sweden,SWE,2021-02-17,18746
Sweden,SWE,2021-02-18,19537
Sweden,SWE,2021-02-19,20328
Sweden,SWE,2021-02-20,21118
Sweden,SWE,2021-02-21,21909
Sweden,SWE,2021-02-22,21813
Sweden,SWE,2021-02-23,21717
Sweden,SWE,2021-02-24,21621
Sweden,SWE,2021-02-25,21526
Sweden,SWE,2021-02-26,21430
Sweden,SWE,2021-02-27,21334
Sweden,SWE,2021-02-28,21238
Sweden,SWE,2021-03-01,21939
Sweden,SWE,2021-03-02,22641
Sweden,SWE,2021-03-03,23343
Sweden,SWE,2021-03-04,24044
Sweden,SWE,2021-03-05,24746
Sweden,SWE,2021-03-06,25448
Sweden,SWE,2021-03-07,26149
Sweden,SWE,2021-03-08,26742
Sweden,SWE,2021-03-09,27335
Sweden,SWE,2021-03-10,27928
Sweden,SWE,2021-03-11,28520
Sweden,SWE,2021-03-12,29113
Sweden,SWE,2021-03-13,29706
Sweden,SWE,2021-03-14,30299
Sweden,SWE,2021-03-15,27688
Sweden,SWE,2021-03-16,25077
Sweden,SWE,2021-03-17,22466
Sweden,SWE,2021-03-18,19856
Sweden,SWE,2021-03-19,17245
Sweden,SWE,2021-03-20,16204
Sweden,SWE,2021-03-21,15163
Sweden,SWE,2021-03-22,16733
Sweden,SWE,2021-03-23,18303
Sweden,SWE,2021-03-24,19249
Sweden,SWE,2021-03-25,22402
Sweden,SWE,2021-03-26,26890
Switzerland,CHE,2021-01-25,8611
Switzerland,CHE,2021-01-26,8933
Switzerland,CHE,2021-01-27,20612
Switzerland,CHE,2021-01-28,18146
Switzerland,CHE,2021-01-29,16383
Switzerland,CHE,2021-01-30,13865
Switzerland,CHE,2021-01-31,16708
Switzerland,CHE,2021-02-01,16685
Switzerland,CHE,2021-02-02,16730
Switzerland,CHE,2021-02-03,15905
Switzerland,CHE,2021-02-04,15870
Switzerland,CHE,2021-02-05,15956
Switzerland,CHE,2021-02-06,15943
Switzerland,CHE,2021-02-07,14134
Switzerland,CHE,2021-02-08,14457
Switzerland,CHE,2021-02-09,14739
Switzerland,CHE,2021-02-10,15958
Switzerland,CHE,2021-02-11,16265
Switzerland,CHE,2021-02-12,16773
Switzerland,CHE,2021-02-13,16957
Switzerland,CHE,2021-02-14,18446
Switzerland,CHE,2021-02-15,18748
Switzerland,CHE,2021-02-16,19172
Switzerland,CHE,2021-02-17,18594
Switzerland,CHE,2021-02-18,19054
Switzerland,CHE,2021-02-19,19028
Switzerland,CHE,2021-02-20,19051
Switzerland,CHE,2021-02-21,18832
Switzerland,CHE,2021-02-22,18580
Switzerland,CHE,2021-02-23,18420
Switzerland,CHE,2021-02-24,19549
Switzerland,CHE,2021-02-25,19098
Switzerland,CHE,2021-02-26,18828
Switzerland,CHE,2021-02-27,18686
Switzerland,CHE,2021-02-28,18985
Switzerland,CHE,2021-03-01,19142
Switzerland,CHE,2021-03-02,19091
Switzerland,CHE,2021-03-03,19257
Switzerland,CHE,2021-03-04,19550
Switzerland,CHE,2021-03-05,19632
Switzerland,CHE,2021-03-06,19626
Switzerland,CHE,2021-03-07,20511
Switzerland,CHE,2021-03-08,20454
Switzerland,CHE,2021-03-09,20489
Switzerland,CHE,2021-03-10,21912
Switzerland,CHE,2021-03-11,21802
Switzerland,CHE,2021-03-12,22094
Switzerland,CHE,2021-03-13,22142
Switzerland,CHE,2021-03-14,21374
Switzerland,CHE,2021-03-15,21643
Switzerland,CHE,2021-03-16,21857
Switzerland,CHE,2021-03-17,20138
Switzerland,CHE,2021-03-18,20383
Switzerland,CHE,2021-03-19,20499
Switzerland,CHE,2021-03-20,20408
Switzerland,CHE,2021-03-21,21260
Switzerland,CHE,2021-03-22,21467
Switzerland,CHE,2021-03-23,21842
Switzerland,CHE,2021-03-24,23498
Taiwan,TWN,2021-03-22,1578
Taiwan,TWN,2021-03-23,1609
Taiwan,TWN,2021-03-24,1723
Taiwan,TWN,2021-03-25,1763
Taiwan,TWN,2021-03-26,1846
Taiwan,TWN,2021-03-27,1563
Thailand,THA,2021-02-28,160
Thailand,THA,2021-03-01,160
Thailand,THA,2021-03-02,2421
Thailand,THA,2021-03-03,2639
Thailand,THA,2021-03-04,2770
Thailand,THA,2021-03-05,2858
Thailand,THA,2021-03-06,2920
Thailand,THA,2021-03-07,3368
Thailand,THA,2021-03-08,3816
Thailand,THA,2021-03-09,3295
Thailand,THA,2021-03-10,3295
Thailand,THA,2021-03-11,3787
Thailand,THA,2021-03-12,4279
Thailand,THA,2021-03-13,4772
Thailand,THA,2021-03-14,4927
Thailand,THA,2021-03-15,5082
Thailand,THA,2021-03-16,5238
Thailand,THA,2021-03-17,5393
Thailand,THA,2021-03-18,5056
Thailand,THA,2021-03-19,4719
Thailand,THA,2021-03-20,4383
Thailand,THA,2021-03-21,4383
Thailand,THA,2021-03-22,4383
Thailand,THA,2021-03-23,4383
Thailand,THA,2021-03-24,4383
Togo,TGO,2021-03-10,2806
Togo,TGO,2021-03-11,2806
Togo,TGO,2021-03-12,2806
Togo,TGO,2021-03-13,2806
Togo,TGO,2021-03-14,2806
Togo,TGO,2021-03-15,2806
Togo,TGO,2021-03-16,2806
Togo,TGO,2021-03-17,2806
Togo,TGO,2021-03-18,2806
Togo,TGO,2021-03-19,2806
Togo,TGO,2021-03-20,2806
Togo,TGO,2021-03-21,2806
Togo,TGO,2021-03-22,2806
Togo,TGO,2021-03-23,2806
Togo,TGO,2021-03-24,2806
Trinidad and Tobago,TTO,2021-02-16,63
Trinidad and Tobago,TTO,2021-02-17,63
Trinidad and Tobago,TTO,2021-02-18,63
Trinidad and Tobago,TTO,2021-02-19,63
Trinidad and Tobago,TTO,2021-02-20,63
Trinidad and Tobago,TTO,2021-02-21,63
Trinidad and Tobago,TTO,2021-02-22,63
Trinidad and Tobago,TTO,2021-02-23,70
Trinidad and Tobago,TTO,2021-02-24,76
Trinidad and Tobago,TTO,2021-02-25,83
Trinidad and Tobago,TTO,2021-02-26,90
Trinidad and Tobago,TTO,2021-02-27,97
Tunisia,TUN,2021-03-13,743
Tunisia,TUN,2021-03-14,1038
Tunisia,TUN,2021-03-15,852
Tunisia,TUN,2021-03-16,908
Tunisia,TUN,2021-03-17,942
Tunisia,TUN,2021-03-18,964
Tunisia,TUN,2021-03-19,980
Tunisia,TUN,2021-03-20,1276
Tunisia,TUN,2021-03-21,1489
Tunisia,TUN,2021-03-22,2209
Tunisia,TUN,2021-03-23,2630
Tunisia,TUN,2021-03-24,3189
Tunisia,TUN,2021-03-25,3749
Tunisia,TUN,2021-03-26,4570
Tunisia,TUN,2021-03-27,4948
Turkey,TUR,2021-01-14,279452
Turkey,TUR,2021-01-15,308326
Turkey,TUR,2021-01-16,225634
Turkey,TUR,2021-01-17,176613
Turkey,TUR,2021-01-18,166482
Turkey,TUR,2021-01-19,158439
Turkey,TUR,2021-01-20,150356
Turkey,TUR,2021-01-21,120115
Turkey,TUR,2021-01-22,83651
Turkey,TUR,2021-01-23,78569
Turkey,TUR,2021-01-24,76886
Turkey,TUR,2021-01-25,67192
Turkey,TUR,2021-01-26,65663
Turkey,TUR,2021-01-27,67155
Turkey,TUR,2021-01-28,82474
Turkey,TUR,2021-01-29,103734
Turkey,TUR,2021-01-30,104854
Turkey,TUR,2021-01-31,105941
Turkey,TUR,2021-02-01,119078
Turkey,TUR,2021-02-02,116994
